"date","pi","Mercancías","Servicios","Vivienda","Agropecuarios","Energéticos y tarifas autorizadas por el gobierno"
1985-09-01,3.99,1.497598300002,1.564389076173,0.720394089828,0.425241560478,0.502771062948
1985-08-01,4.37,1.640226709526,1.713378511999,0.789003050764,0.465740756714,0.550654021324
1985-07-01,3.48,1.306175960904,1.364429570196,0.628313642256,0.370887376056,0.438507092496
1985-06-01,2.5,0.9383447995,0.98019365675,0.451374743,0.2664420805,0.315019463
1985-05-01,2.37,0.889550869926,0.929223586599,0.427903256364,0.252587092314,0.298638450924
1985-04-01,3.08,1.156040792984,1.207598585116,0.556093683376,0.328256643176,0.388103978416
1985-03-01,3.87,1.452557749626,1.517339780649,0.698728102164,0.412452340614,0.487650128724
1985-02-01,4.15,1.55765236717,1.627121470205,0.74928207338,0.44229385363,0.52293230858
1985-01-01,7.42,2.785007364916,2.909214773234,1.339680237224,0.790800094924,0.934977766184
1984-12-01,4.25,1.59518615915,1.666329216475,0.7673370631,0.45295153685,0.5355330871
1984-11-01,3.43,1.287409064914,1.344825697061,0.619286147396,0.365558534446,0.432206703236
1984-10-01,3.49,1.309929340102,1.368350344823,0.630119141228,0.371953144378,0.439767170348
1984-09-01,2.98,1.118507001004,1.168390838846,0.538038693656,0.317598959956,0.375503199896
1984-08-01,2.84,1.065959692232,1.113499994068,0.512761708048,0.302678203448,0.357862109968
1984-07-01,3.28,1.231108376944,1.286014077656,0.592203662816,0.349572009616,0.413305535456
1984-06-01,3.62,1.358723269676,1.419320414974,0.653590627864,0.385808132564,0.456148182424
1984-05-01,3.32,1.246121893736,1.301697176164,0.599425658704,0.353835082904,0.418345846864
1984-04-01,4.33,1.625213192734,1.697695413491,0.781781054876,0.461477683426,0.545613709916
1984-03-01,4.27,1.602692917546,1.674170765729,0.770948061044,0.455083073494,0.538053242804
1984-02-01,5.28,1.981784216544,2.070169003056,0.953303457216,0.562725674016,0.665321105856
1984-01-01,6.35,2.38339579073,2.489691888145,1.14649184722,0.67676288447,0.80014943602
1983-12-01,4.28,1.606446296744,1.678091540356,0.772753560016,0.456148841816,0.539313320656
1983-11-01,5.87,2.203233589226,2.301494706049,1.059827896564,0.625606005014,0.739665699124
1983-10-01,3.32,1.246121893736,1.301697176164,0.599425658704,0.353835082904,0.418345846864
1983-09-01,3.08,1.156040792984,1.207598585116,0.556093683376,0.328256643176,0.388103978416
1983-08-01,3.88,1.456311128824,1.521260555276,0.700533601136,0.413518108936,0.488910206576
1983-07-01,4.94,1.854169323812,1.936862665738,0.891916492168,0.526489551068,0.622478458888
1983-06-01,3.79,1.422530716042,1.485973583633,0.684284110388,0.403926194038,0.477569505908
1983-05-01,4.34,1.628966571932,1.701616188118,0.783586553848,0.462543451748,0.546873787768
